Start of new run - 12/13/2011 11:49:38 AM
n	 fitness	 s1	 s2	 s3	 Vs1	 Vs2	 Vs3
9	0.8125	200	200	0	33.661587379211	57.896379273382	-53.43130179679
10	0.81830985915493	200	200	0	2.692066624967	14.701924046993	-27.644069453011
1	0.79624277456647	200	200	0	4.8235140590985	16.057323189519	-17.448914284068
2	0.81019830028329	200	200	0	25.79390053059	5.3346012992452	-11.352836032304
3	0.79250720461095	200	200	0	33.654507652038	14.477360872973	-31.37131448129
4	0.80167597765363	200	200	0	8.6401399917231	5.7805638761671	-24.637190658666
5	0.78611898016997	200	200	0	12.337213666592	6.2405739874444	-16.997038266673
6	0.78374655647383	200	200	0	10.354373283914	32.841421523288	-26.98712323481
7	0.81353591160221	200	200	0	35.041325506139	4.4435642436063	-33.094782401446
8	0.80659025787966	200	200	0	34.307354843073	37.087500035249	-3.8581239246966
9	0.81741573033708	200	200	0	30.29542864129	52.106741346044	-48.088171617111
10	0.77731092436975	200	200	0	2.4228599624703	13.231731642294	-24.87966250771
1	0.81910274963821	200	200	0	4.3411626531886	14.451590870567	-15.704022855661
2	0.79378531073446	200	200	0	23.214510477531	4.8011411693207	-10.217552429073
3	0.7753120665742	200	200	0	30.289056886834	13.029624785676	-28.234183033161
4	0.79741379310345	200	200	0	7.7761259925508	5.2025074885503	-22.173471592799
5	0.78401122019635	200	200	0	11.103492299933	5.6165165887	-15.297334440006
6	0.7958041958042	200	200	0	9.3189359555223	29.557279370959	-24.288410911329
7	0.78490028490028	200	200	0	31.537192955526	3.9992078192457	-29.785304161301
8	0.78690807799443	200	200	0	30.876619358766	33.378750031724	-3.4723115322269
9	0.77291960507757	200	200	0	27.265885777161	46.896067211439	-43.2793544554
10	0.78021978021978	200	200	0	2.1805739662233	11.908558478065	-22.391696256939
1	0.80722891566265	200	200	0	3.9070463878698	13.00643178351	-14.133620570095
2	0.79017264276228	200	200	0	20.893059429778	4.3210270523886	-9.1957971861661
3	0.78601398601399	200	200	0	27.260151198151	11.726662307108	-25.410764729845
4	0.79189944134078	200	200	0	6.9985133932957	4.6822567396953	-19.956124433519
5	0.7962154294032	200	200	0	9.9931430699395	5.05486492983	-13.767600996005
6	0.78325859491779	200	200	0	8.38704235997	26.601551433863	-21.859569820196
7	0.79753761969904	200	200	0	28.383473659973	3.5992870373211	-26.806773745171
8	0.8008356545961	200	200	0	27.788957422889	30.040875028551	-3.1250803790042
9	0.78600823045267	200	200	0	24.539297199445	42.206460490295	-38.95141900986
10	0.81985815602837	200	200	0	1.9625165696009	10.717702630258	-20.152526631245
1	0.75977653631285	200	200	0	3.5163417490828	11.705788605159	-12.720258513086
2	0.8005657708628	200	200	0	18.8037534868	3.8889243471497	-8.2762174675495
3	0.78821879382889	200	200	0	24.534136078335	10.553996076397	-22.86968825686
4	0.76923076923077	200	200	0	6.2986620539661	4.2140310657258	-17.960511990168
5	0.80912863070539	200	200	0	8.9938287629455	4.549378436847	-12.390840896405
6	0.78640776699029	200	200	0	7.548338123973	23.941396290477	-19.673612838177
7	0.80173661360347	200	200	0	25.545126293976	3.239358333589	-24.126096370654
8	0.79117647058824	200	200	0	25.0100616806	27.036787525696	-2.8125723411038
9	0.78895184135977	200	200	0	22.0853674795	37.985814441266	-35.056277108874
10	0.77777777777778	200	200	0	1.7662649126408	9.6459323672324	-18.13727396812
1	0.82137834036568	200	200	0	3.1647075741745	10.535209744643	-11.448232661777
2	0.78551136363636	200	200	0	16.92337813812	3.5000319124348	-7.4485957207945
3	0.80502215657312	200	200	0	22.080722470502	9.4985964687576	-20.582719431174
4	0.79745042492918	200	200	0	5.6687958485695	3.7926279591532	-16.164460791151
5	0.79811574697174	200	200	0	8.094445886651	4.0944405931623	-11.151756806764
6	0.78741258741259	200	200	0	6.7935043115757	21.547256661429	-17.706251554359
7	0.80494505494505	200	200	0	22.990613664578	2.9154225002301	-21.713486733589
8	0.80386740331492	200	200	0	22.50905551254	24.333108773127	-2.5313151069934
9	0.78459343794579	200	200	0	19.87683073155	34.187232997139	-31.550649397986
10	0.82183908045977	200	200	0	1.5896384213768	8.6813391305092	-16.323546571308
1	0.64022662889518	90	164	27	146	-87	113
2	0.65521978021978	158	86	102	86	146	-41
3	0.64484679665738	120	163	94	130	66	-58
4	0.67042253521127	93	124	8	14	-192	-26
5	0.69343065693431	162	132	49	-31	13	-45
6	0.61878453038674	99	193	55	-31	2	134
7	0.60027662517289	39	63	12	154	67	94
8	0.5207182320442	60	144	60	195	-64	-15
9	0.62322946175637	170	0	72	-166	-84	59
10	0.75358166189112	170	75	16	42	-168	-189
1	0.69017980636238	200	42.579802850429	123.37053743095	170.1597277749	-121.42019714957	96.370537430952
2	0.72413793103448	200	200	55.19610278634	78.781939146092	130.13322244942	-46.80389721366
3	0.72954230235784	200	200	27.176934110538	126.37376018555	42.902182073428	-66.823065889462
4	0.6783114992722	111.0048280282	0	0	18.004828028199	-176.23943601794	-22.838459425642
5	0.70687237026648	134.87309488205	138.19169896542	5.3109836115604	-27.126905117954	6.1916989654225	-43.68901638844
6	0.41022099447514	72.494344920194	192.48263801996	174.83409222694	-26.505655079806	-0.51736198004089	119.83409222694
7	0.69613259668508	179.76287728507	123.49812616352	96.666042054506	140.76287728507	60.498126163518	84.666042054506
8	0.69900142653352	200	57.051783806879	27.785195471053	222.28701132237	-86.948216193121	-32.214804528947
9	0.31811697574893	20.6	0	119.8430036317	-149.4	-68.559379863887	47.843003631703
10	0.73002754820937	200	0	0	37.8	-151.2	-170.1
1	0.63598326359833	200	0	162.16787828982	139.75009674368	-94.804009396616	38.79734085887
2	0.72017045454545	200	200	12.203551174222	70.238594317454	114.34843806269	-42.992551612118
3	0.73092926490985	200	195.16505081332	0	103.30912503433	-4.8349491866817	-64.025585576492
4	0.6827880512091	142.08354726539	0	0	31.078719237191	-139.70584246345	-16.520554826502
5	0.71407837445573	121.40528452893	124.07214642366	0	-13.467810353117	-14.119552541762	-35.989155359284
6	0.39859154929577	86.727129318528	153.72240159484	200	14.232784398334	-38.760236425115	27.862666037314
7	0.69132290184922	200	168.25406692154	156.74433434877	124.73547404702	44.755940758025	60.078292294262
8	0.72384937238494	200	0	0	187.73859828486	-70.882832816717	-33.832997841075
9	0.28333333333333	0	0	140.09949857796	-98.307543565172	-46.670024109622	20.256494946253
10	0.71879483500717	200	0	0	28.003428449355	-121.03857112339	-149.88116183966
1	0.65726375176305	200	0	120.48078699291	112.13514444411	-40.087145905959	-41.687091296916
2	0.75487465181059	200	200	0	60.344469069491	90.95415335551	-28.27188257499
3	0.75552486187845	200	140.44747185064	0	80.4039762566	-54.717578962679	-50.916767672549
4	0.70521861777151	178.78110820417	0	0	36.697560938784	-102.29017627491	-9.8668818628498
5	0.67375886524823	116.19669665559	104.38419467944	0	-5.2085878733437	-19.687951744225	-30.114291460673
6	0.524682651622	121.85572458024	110.71171086043	145.70338695151	35.128595261711	-43.010690734418	-54.296613048487
7	0.64653902798233	200	175.94445597314	161.68221139862	101.73544579014	7.6903890515987	4.9378770498541
8	0.73	200	0	0	158.81626590777	-38.423368163543	-25.03717936438
9	0.328125	0	0	111.7314592821	-20.875757683035	-15.861629444258	-28.368039295859
10	0.6890756302521	200	0	0	10.206381603442	-71.442954008606	-126.89480352184
1	0.65694444444444	200	0	81.148537253243	100.92162999969	-24.218826489457	-39.332249739663
2	0.76386913229018	200	200	0	54.310022162542	54.822286445207	-25.444694317491
3	0.72222222222222	200	91.201650784228	0	72.36357863094	-49.245821066411	-45.825090905294
4	0.69764216366158	200	0	0	40.598533443343	-41.950639118448	-8.8801936765648
5	0.71469329529244	124.78353029678	94.826213467702	0	8.5868336411914	-9.557981211733	-27.102862314606
6	0.68732394366197	180.28549895353	87.854192629098	38.563555588106	58.429774373293	-22.857518231328	-107.13983136341
7	0.65860597439545	200	162.93470505246	107.99902856272	87.761025311217	-13.009750920682	-53.683182835906
8	0.73895027624309	200	6.6098071331308	0	142.934639317	6.6098071331308	-22.533461427942
9	0.46207865168539	38.399171214942	0	66.874732922706	38.399171214942	-1.3952927606687	-44.85672635939
10	0.734375	200	0	0	2.4682227668081	-42.967863937684	-110.62264547563
1	0.74614305750351	200	24.715688781182	28.377569098315	90.829466999725	24.715688781182	-52.770968154929
2	0.75960170697013	200	200	0	48.879019946287	49.340057800687	-22.900224885742
3	0.72650771388499	200	74.059952088134	0	65.127220767846	-17.141698696093	-41.242581814765
4	0.70251396648045	200	0	0	30.349021800964	-17.31427755958	-7.9921743089084
5	0.69050894085282	143.94553889447	102.21178118489	0	19.162008597692	7.3855677171851	-24.392576083145
6	0.73296244784423	200	98.957875521042	0	58.15513420166	11.103682891945	-107.3180784272
7	0.74757281553398	200	158.46451078475	2.8608972786253	73.256928315555	-4.4701942677096	-105.13813128409
8	0.74860335195531	200	87.37508851913	0	128.6411753853	80.765281385999	-20.280115285148
9	0.60445682451253	86.639715153537	1.292532056644	26.104231488846	48.240543938596	1.292532056644	-40.77050143386
10	0.7350069735007	195.63681844111	0	0	-4.3631815588855	-14.354158082262	-96.048603835261
1	0.74965421853389	200	99.298493976305	0	81.746520299753	74.582805195123	-55.967217573693
2	0.72715053763441	200	200	0	43.991117951659	44.406052020618	-20.610202397168
3	0.75290697674419	200	111.42587215938	0	58.614498691061	37.365920071241	-37.118323633289
4	0.73419540229885	200	37.864215841692	0	23.080378580433	37.864215841692	-7.1929568780175
5	0.74479889042996	179.41418208993	146.81301619784	0	35.468643195462	44.601235012957	-21.953318474831
6	0.70963172804533	200	120.92502261843	0	52.339620781494	21.967147097388	-96.586270584484
7	0.76553672316384	200	160.68363815764	0	65.931235484	2.2191273728892	-95.054277830006
8	0.72337482710927	200	164.01655785903	0	115.77705784677	76.641469339901	-18.252103756633
9	0.69305555555556	156.06526048956	25.269953476326	0	69.42554533602	23.977421419682	-32.625470141205
10	0.72103004291845	186.66521313951	98.754587600533	0	-8.971605301602	98.754587600533	-82.054937641011
1	0.76740947075209	200	178.77517015067	0	73.571868269778	79.476676174364	-50.370495816324
2	0.77410071942446	200	200	0	39.592006156493	23.626125019541	-18.549182157451
3	0.75581395348837	200	169.6365457361	0	52.753048821955	58.210673576727	-33.40649126996
4	0.76504297994269	200	84.346895445893	0	20.772340722389	46.482679604202	-6.4736611902158
5	0.76854599406528	200	188.22046169164	0	33.801184200723	41.4074454938	-19.757986627348
6	0.73900709219858	200	150.23264478463	0	47.105658703345	29.307622166201	-86.927643526035
7	0.74757281553398	200	162.68085279324	0	59.3381119356	1.9972146356003	-85.548850047006
8	0.78991596638655	200	200	0	104.19935206209	54.907948582577	-16.42689338097
9	0.73277074542897	200	46.917821047055	0	62.505114378025	21.647867570729	-29.362923127084
10	0.75468975468975	182.89004084112	200	0	-3.7751722983934	110.80083234082	-73.266271783035
1	0.75867052023121	200	200	0	66.2146814428	73.978475828122	-45.333446234691
2	0.79315263908702	200	200	0	35.632805540844	21.263512517587	-16.694263941706
3	0.75276243093923	200	200	0	47.47774393976	53.036406080995	-30.065842142964
4	0.75210084033613	200	172.48737432798	0	18.69510665015	88.140478882088	-5.8262950711942
5	0.73944687045124	200	200	0	30.421065780651	40.440313548142	-17.782187964613
6	0.77065527065527	200	192.05823832512	0	42.39509283301	41.825593540484	-78.234879173432
7	0.73587570621469	200	167.1704600359	0	53.40430074204	4.4896072426627	-76.993965042305
8	0.75613275613276	200	200	0	93.779416855881	49.417153724319	-14.784204042873
9	0.72714078374456	200	83.866575435209	0	56.254602940223	36.948754388154	-26.426630814376
10	0.72663877266388	187.48707645838	200	0	4.5970356172593	99.72074910674	-65.939644604731
1	0.76504297994269	200	200	0	59.59321329852	65.840832775144	-40.800101611222
2	0.75540540540541	200	200	0	32.069524986759	19.137161265828	-15.024837547535
3	0.75356125356125	200	200	0	42.729969545784	40.586090322138	-27.059257928667
4	0.74465049928673	200	200	0	16.825595985135	87.556606276988	-5.2436655640748
5	0.77916666666667	200	200	0	27.378959202586	34.779853589864	-16.003969168152
6	0.74351978171896	200	200	0	38.155583549709	38.853433606718	-70.411391256089
7	0.75242047026279	200	186.50596744018	0	48.063870667836	19.335507404275	-69.294568538075
8	0.74381368267831	200	200	0	84.401475170293	44.475438351888	-13.305783638586
9	0.77279102384292	200	154.32919144118	0	50.6291426462	70.462616005966	-23.783967732938
10	0.74927113702624	194.38808692868	200	0	6.9010104703025	89.748674196066	-59.345680144258
1	0.77396280400572	200	200	0	53.633891968668	54.757541585692	-36.7200914501
2	0.73830409356725	200	200	0	28.862572488083	17.223445139245	-13.522353792782
3	0.7475317348378	200	200	0	38.456972591205	32.594975195221	-24.353332135801
4	0.75555555555556	200	200	0	15.143036386622	63.860316614665	-4.7192990076673
5	0.74441340782123	200	200	0	24.641063282327	31.301868230878	-14.403572251336
6	0.75744680851064	200	200	0	34.340025194738	34.930571257207	-63.37025213048
7	0.77369165487977	200	200	0	43.257483601052	15.178168970524	-62.365111684267
8	0.74668630338733	200	200	0	75.961327653264	40.027894516699	-11.975205274727
9	0.76386913229018	200	200	0	45.56622838158	85.269126157118	-21.405570959644
10	0.75247524752475	200	200	0	6.0736332978826	80.773806776459	-53.411112129832
1	0.75652173913043	200	200	0	48.270502771801	49.281787427123	-33.04808230509
2	0.78080229226361	200	200	0	25.976315239275	15.501100625321	-12.170118413504
3	0.76834532374101	200	200	0	34.611275332085	27.090952424135	-21.917998922221
4	0.76190476190476	200	200	0	13.62873274796	46.368876213642	-4.2473691069006
5	0.76666666666667	200	200	0	22.176956954094	28.17168140779	-12.963215026203
6	0.76901408450704	200	200	0	30.906022675264	31.088064014514	-57.033226917432
7	0.74344023323615	200	200	0	38.931735240947	13.660352073472	-56.12860051584
8	0.75324675324675	200	200	0	68.365194887937	36.025105065029	-10.777684747254
9	0.78164116828929	200	200	0	41.009605543422	74.163953045416	-19.26501386368
10	0.75602836879433	200	200	0	5.0903072435729	72.696426098813	-48.070000916849
1	0.76062322946176	200	200	0	43.443452494621	44.353608684411	-29.743274074581
2	0.76436781609195	200	200	0	23.378683715347	13.950990562789	-10.953106572153
3	0.76034236804565	200	200	0	31.150147798876	24.381857181721	-19.726199029998
4	0.74428571428571	200	200	0	12.265859473164	31.745803445181	-3.8226321962105
5	0.74235807860262	200	200	0	19.959261258685	25.354513267011	-11.666893523583
6	0.77650429799427	200	200	0	27.815420407738	27.445048289425	-51.329904225689
7	0.78459343794579	200	200	0	35.038561716852	12.294316866124	-50.515740464256
8	0.74964838255977	200	200	0	61.528675399144	32.422594558526	-9.6999162725288
9	0.75414364640884	200	200	0	36.90864498908	66.747557740874	-17.338512477312
10	0.74715909090909	200	200	0	4.5812765192156	65.426783488932	-43.263000825164
1	0.75	200	200	0	39.099107245159	39.918247815969	-26.768946667123
2	0.76176890156919	200	200	0	21.040815343813	12.55589150651	-9.8577959149379
3	0.72942817294282	200	200	0	28.035133018989	21.943671463549	-17.753579126999
4	0.75428571428571	200	200	0	11.039273525847	24.545406545762	-3.4403689765895
5	0.75	200	200	0	17.963335132816	22.81906194031	-10.500204171224
6	0.76616231086657	200	200	0	25.033878366964	24.700543460483	-46.19691380312
7	0.75356125356125	200	200	0	31.534705545167	11.064885179512	-45.464166417831
8	0.77183098591549	200	200	0	55.375807859229	29.180335102673	-8.729924645276
9	0.75	200	200	0	33.217780490172	60.072801966787	-15.604661229581
10	0.77620396600567	200	200	0	4.123148867294	58.884105140039	-38.936700742648
1	0.74714285714286	200	200	0	35.189196520643	35.926423034373	-24.092052000411
2	0.77869986168741	200	200	0	18.936733809431	11.300302355859	-8.8720163234441
3	0.76394849785408	200	200	0	25.23161971709	19.749304317194	-15.978221214299
4	0.74202127659574	200	200	0	9.9353461732626	19.21286236772	-3.0963320789305
5	0.74465049928673	200	200	0	16.167001619535	20.537155746279	-9.4501837541019
6	0.76170212765957	200	200	0	22.530490530268	22.230489114435	-41.577222422808
7	0.75886524822695	200	200	0	28.38123499065	9.9583966615607	-40.917749776048
