Start of new run - 12/12/2011 6:53:31 PM
n	 fitness	 s1	 s2	 s3	 Vs1	 Vs2	 Vs3
2	0.26111111111111	200	156.04854348062	200	4.9480689473536	-26.64861358166	19.852198372257
3	0.28735632183908	200	168.6053178688	200	14.138105580409	7.4359699832687	2.4666393773649
4	0.28954802259887	82.402853900638	145.60591808166	145.63363492331	18.32176473103	-22.189407768849	-4.5870501800195
5	0.30780141843972	22.014964023758	167.8766450871	19.916625142583	-40.986844975042	8.029143365201	-30.383772502719
6	0.30298719772404	133.28845664608	177.23327288045	200	-24.765225611615	0.73434422680095	2.8251771763294
7	0.28612303290415	200	153.56281244606	200	42.473628982649	2.9813294674573	31.062150962938
8	0.29492455418381	200	156.84538755942	182.95023205446	12.747216238346	-2.9271964424483	1.5505848851782
9	0.30098452883263	200	174.40750045684	198.80711945288	0.84528575489255	-20.465217083728	-1.1928805471168
10	0.29711141678129	200	149.71058386733	184.6604565176	35.074271735504	21.165477564054	-9.4106407915007
1	0.29515418502203	192.61922869009	133.56989440754	194.02710551218	2.7374453158388	5.3371843811554	-5.9728944878182
2	0.30298719772404	200	131.22322879756	200	4.0940905874825	-24.825314683057	16.43099829246
3	0.30359712230216	200	171.16253182666	196.96155493477	11.409043919993	2.5572139578602	-3.0384450652349
4	0.33092485549133	148.30696276633	135.12399909654	160.34390574615	65.904108865697	-10.481918985123	14.710270822836
5	0.28591549295775	55.518565231406	171.36546969863	59.415219360512	33.503601207648	3.4888246115267	39.49859421793
6	0.322206095791	123.99888312299	174.76760605333	196.71740464756	-9.2895735230902	-2.4656668271188	-3.2825953524449
7	0.29172510518934	200	156.82924895195	200	38.077101636594	3.2664365058876	27.359571119686
8	0.27434842249657	200	153.51129474702	184.71635674828	9.1313701865682	-3.3340928123978	1.7661246938253
9	0.28649386084584	199.18936637063	154.7034478895	192.25258923831	-0.81063362937432	-19.704052567336	-6.5545302145692
10	0.28201438848921	200	173.52061397639	176.8266474498	30.774075895877	23.810030109057	-7.833809067807
1	0.30867709815078	59	170	82	-123	29	-54
2	0.31631205673759	77	6	133	-36	94	-127
3	0.31063829787234	149	62	98	195	158	172
4	0.296918767507	39	172	37	30	139	52
5	0.31383737517832	59	63	104	74	52	54
6	0.27659574468085	11	21	122	129	11	-28
7	0.3015427769986	200	0	147	-138	178	-113
8	0.30252100840336	126	151	133	-15	117	-109
9	0.29597701149425	70	16	181	171	-67	-24
10	0.30174927113703	69	157	0	-101	132	53
1	0.28455284552846	0	137.79884334849	51.530237739189	-104.30109256264	-32.201156651509	-30.469762260811
2	0.33473980309423	44.6	90.6	18.7	-32.4	84.6	-114.3
3	0.27118644067797	200	187.20277718436	200	153.64642780847	125.20277718436	165.42326425977
4	0.3342776203966	81.846766563921	200	123.83393658254	42.846766563921	55.874651326029	86.833936582537
5	0.3048275862069	125.73238929411	109.38076723533	152.81329386273	66.732389294107	46.380767235328	48.813293862728
6	0.30125523012552	155.26788232063	24.498208563494	101.49464705344	144.26788232063	3.4982085634938	-20.505352946562
7	0.31750741839763	71.586385692923	160.40554216132	44.820401623585	-128.41361430708	160.40554216132	-102.17959837642
8	0.27653631284916	93.418607135228	199.83465376751	34.9	-32.581392864772	48.83465376751	-98.1
9	0.30386740331492	200	0	154.14324777978	154.66660969878	-61.395156712546	-26.856752220222
10	0.31149927219796	0	200	61.403054902799	-90.075756096072	103.24239631336	61.403054902799
1	0.28981348637016	0	101.40324473715	19.711764476863	-78.42568468276	-36.395598611343	-31.818473262326
2	0.30846484935438	15.44	166.74	0	-29.16	76.14	-102.87
3	0.29831932773109	200	200	200	101.64788201544	71.824790885458	97.921025421918
4	0.32658569500675	103.96285230119	200	155.56345242237	22.116085737272	1.9825138096255	31.729515839834
5	0.28333333333333	157.68611125702	140.64463197924	158.18473409766	31.953721962915	31.263864743911	5.3714402349347
6	0.30307262569832	200	33.12868551374	76.173334044383	120.66295845801	8.6304769502458	-25.321313009055
7	0.31616595135908	0	200	0	-126.68075747631	115.63067742937	-102.71367495037
8	0.28854314002829	55.681329090476	200	0	-37.737278044752	4.1903508785319	-76.072077700125
9	0.30337078651685	200	0	64.166436211613	63.69813287759	-11.237207861568	-89.976811568165
10	0.31748251748252	0	200	106.90523637518	-70.874030884732	67.912776268807	45.50218147238
1	0.28005865102639	0	75.61065349881	0	-56.543881618702	-25.792591238338	-20.999397977176
2	0.2887323943662	0	200	0	-21.28990581988	55.590309640797	-89.405991729484
3	0.32067510548523	200	200	200	35.576578112125	22.26826168552	21.648993377483
4	0.27605633802817	115.50606330873	189.10044639424	166.13056228795	11.543211007534	-10.899553605762	10.567109865578
5	0.29575402635432	127.61272008555	139.76412335174	96.383708954003	-30.073391171471	-0.88050862749526	-61.80102514366
6	0.28985507246377	200	57.575196317687	36.7044846799	63.497132597257	24.446510803947	-39.468849364483
7	0.29445234708393	0	200	0	-96.951388931439	63.619765579314	-85.136173794384
8	0.29228486646884	23.562095640226	196.89759833104	0	-32.11923345025	-3.1024016689606	-63.084186620685
9	0.29379310344828	200	9.2109368877224	0	24.18245332194	9.2109368877224	-73.403666902165
10	0.25034770514604	0	200	123.76476323809	-51.604554368725	31.239910458693	16.859526862914
1	0.30372492836676	0	66.326475448578	0	-25.530855192724	-9.2841780502321	-4.1148196712034
2	0.28245363766049	0	200	0	-6.8606961149937	19.859889168981	-75.308125794244
3	0.31518624641834	191.09522878201	191.23157803841	171.73978726768	-8.9047712179937	-8.7684219615927	-28.260212732322
4	0.32952924393723	109.82156157225	157.60834221819	142.53085329885	-5.684501736475	-31.492104176048	-23.599708989099
5	0.30737134909597	96.092241728089	135.40340027935	38.443461636034	-31.520478357462	-4.3607230723946	-57.940247317968
6	0.30156472261735	200	88.244211225767	0	0.98582993355796	30.66901490808	-36.752583853314
7	0.28490028490028	0	200	0	-84.215897370155	50.392760529932	-75.283266783553
8	0.29839883551674	8.7150548914438	164.20643769975	0	-14.847040748782	-32.691160631294	-40.619267516099
9	0.29292929292929	148.40366537065	53.819094339278	0	-51.596334629353	44.608157451556	-22.0342631072
10	0.28591954022989	0	178.87974277169	91.172436010084	-26.371580849635	-21.120257228309	-32.592327228009
1	0.2867332382311	0	84.603656541163	17.236786506251	-0.10604202063051	18.277181092585	17.236786506251
2	0.33190271816881	22.287460962554	148.05882471877	0	22.287460962554	-51.941175281228	-55.843657707755
3	0.28759124087591	163.60749696693	170.32967851642	128.58272074261	-27.487731815079	-20.901899521988	-43.157066525066
4	0.3133704735376	90.626967662906	130.16966089106	101.99712456129	-19.194593909346	-27.438681327131	-40.533728737556
5	0.28235294117647	51.039397853613	116.88411829099	0	-45.052843874476	-18.519281988362	-58.389341449873
6	0.30027932960894	185.00672995665	105.06379224632	0	-14.993270043348	16.819581020554	-15.931450207511
7	0.26105563480742	0	193.86271906969	0	-54.15846556541	-6.1372809303057	-58.511393949062
8	0.29452054794521	16.452165068905	114.66205246494	0	7.7371101774617	-49.544385234804	-18.241324650716
9	0.29831932773109	72.334185591586	100.69696809631	2.8428564820816	-76.069479779062	46.877873757034	2.8428564820816
10	0.27132867132867	0	122.57745226527	30.793922843084	-2.0408041850032	-56.302290506421	-60.378513166999
1	0.29857142857143	37.393142155187	127.86515366878	51.637939224286	37.393142155187	43.261497127612	34.401152718035
2	0.28147100424328	50.067211821891	81.428702423941	0	27.779750859337	-66.630122294831	-43.788339759484
3	0.32593619972261	117.31379260343	137.1451955047	70.325047372223	-46.293704363493	-33.184483011724	-58.257673370389
4	0.29861111111111	56.051930577637	106.01353123092	41.722369960805	-34.575037085269	-24.156129660135	-60.274754600488
5	0.29899856938484	8.215051218022	83.148769939103	0	-42.824346635591	-33.735348351884	-34.496992283675
6	0.31004366812227	152.19552763264	105.26716058067	2.0050733985358	-32.811202324015	0.20336833435175	2.0050733985358
7	0.30790190735695	0	145.01642957983	0	-20.957291274599	-48.846289489864	-38.659061098276
8	0.29573590096286	57.059166517504	77.822464414258	22.849252713187	40.607001448598	-36.839588050683	22.849252713187
9	0.29871977240398	12.230806993044	132.3760962718	21.278548262136	-60.103378598541	31.679128175485	18.435691780054
10	0.30277777777778	4.0270049849849	74.490524764452	0	4.0270049849849	-48.086927500818	-49.256350540289
1	0.29420084865629	77.337560416077	173.84828657658	87.058702558299	39.94441826089	45.983132907805	35.420763334013
2	0.29487179487179	71.090955709093	28.134777042845	0	21.023743887202	-53.293925381096	-25.803082858031
3	0.28898426323319	57.887649661188	95.909558913606	5.2826832814587	-59.426142942247	-41.235636591089	-65.042364090764
4	0.27700831024931	24.888660071718	86.364086451423	0	-31.163270505919	-19.649444779502	-53.240364186622
5	0.31205673758865	0	51.862087845333	0	-29.804771769709	-31.28668209377	-19.635863873509
6	0.30715287517532	105.90731158695	103.16576402826	6.409894528191	-46.288216045688	-2.1013965524134	4.4048211296552
7	0.29385964912281	8.2115019071798	85.319927085117	0	8.2115019071798	-59.696502494714	-20.949084559135
8	0.28215767634855	105.05552039582	61.999668679031	64.846549007918	47.996353878317	-15.822795735227	41.997296294731
9	0.27966101694915	0	131.00026566059	50.488025683523	-22.199113524497	-1.3758306112057	29.209477421387
10	0.34800550206327	25.560644199179	49.278697156058	0	21.533639214194	-25.211827608393	-26.702169431669
1	0.28932584269663	94.637196026641	179.8525859809	93.65244995645	17.299635610564	6.0042994043214	6.5937473981509
2	0.29395604395604	78.545504167391	0	0	7.4545484582979	-35.431643218943	-20.535823066139
3	0.32022471910112	8.0110182343278	58.708079987497	0	-49.87663142686	-37.201478926109	-51.366097121041
4	0.29395218002813	6.7776283118676	86.737591206574	0	-18.11103175985	0.37350475515111	-26.381535524709
5	0.31014492753623	0	23.407584451357	0	-21.966743476768	-28.454503393976	-16.489673036559
6	0.27591036414566	64.010061589106	93.750861859433	8.2949624200883	-41.897249997843	-9.414902168827	1.8850678918973
7	0.28288543140028	32.404764185759	50.335030045702	0	24.193262278579	-34.984897039415	-7.2234685936787
8	0.31309041835358	118.17823618497	55.787280419759	85.768055881486	13.122715789152	-6.212388259272	20.921506873568
9	0.29352517985612	0	115.47419050247	77.565582349079	-7.2258152960428	-15.526075158119	27.077556665557
10	0.29793103448276	44.940919491953	26.588052308504	0	19.380275292774	-22.690644847554	-24.031952488502
1	0.30068027210884	95.843214664901	168.58193620743	86.791849404775	1.2060186382596	-11.270649773471	-6.8606005516752
2	0.27700831024931	59.550848650517	0	0	-18.994655516874	-1.2390067188239	-16.345896876961
3	0.29763560500695	0	34.717400748873	0	-28.135964592285	-23.990679238625	-36.748579887138
4	0.29254571026723	16.978896923182	101.58879955653	7.979450867931	10.201268611314	14.85120834996	7.979450867931
5	0.28694404591105	0	1.3968536810274	0	-15.798427562682	-22.01073077033	-12.662123622854
6	0.31476323119777	25.173193636387	68.07551530669	5.3006680937296	-38.836867952718	-25.675346552742	-2.9942943263587
7	0.32253521126761	64.102674216102	49.356755799589	5.9839460417831	31.697910030343	-0.97827424611324	5.9839460417831
8	0.2977207977208	112.65909708075	48.978316600302	88.549438478129	-5.5191391042233	-6.8089638194574	2.7813825966428
9	0.28929068150209	31.258291256117	63.005099876203	88.045003848374	31.258291256117	-52.46909062627	10.479421499295
10	0.33521126760563	60.217842756813	8.7016582852208	0	15.27692326486	-17.886394023283	-21.628757239652
1	0.31152204836415	73.269698784677	136.78261209742	63.178111751685	-22.573515880224	-31.799324110011	-23.61373765309
2	0.2928870292887	38.534417358992	17.687953401614	0	-21.016431291525	17.687953401614	-11.152217861587
3	0.29068150208623	1.9313624052616	35.198461885546	0	1.9313624052616	0.4810611366733	-20.139768058159
4	0.32624113475177	30.767582282436	92.792262616239	12.98972590762	13.788685359254	-8.7965369402952	5.0102750396893
5	0.2924791086351	0.54455596760382	6.413174166821	0	0.54455596760382	5.0163204857936	-5.3810060205401
6	0.30975954738331	0	39.602633620905	1.092863402448	-34.842593328579	-28.472881685785	-4.2078046912816
7	0.2801724137931	77.037309191335	48.44472770921	8.9484893713548	12.934634975233	-0.91202809037861	2.9645433295717
8	0.30543933054393	100.42468376351	43.431187199173	82.981189052577	-12.234413317241	-5.5471294011291	-5.5682494255512
9	0.30372492836676	83.685255943604	0	67.980651795444	52.426964687487	-63.500747881412	-20.06435205293
10	0.30865921787709	46.874974557197	24.323638829434	0	-13.342868199616	15.621980544213	-19.465881515687
1	0.32299012693935	35.205509929045	75.611294034149	18.42315094636	-38.064188855632	-61.171318063271	-44.754960805325
2	0.27674750356633	13.647214868708	55.271962154943	0	-24.887202490285	37.584008753329	-8.5180312632701
3	0.34562841530055	38.247843874902	65.510240364904	1.5236712773862	36.31648146964	30.311778479359	1.5236712773862
4	0.31659693165969	49.881765371821	96.567655096298	31.924333257187	19.114183089385	3.7753924800595	18.934607349567
5	0.29083094555874	15.845738705211	34.259370038045	0.043669489195417	15.301182737607	27.846195871224	0.043669489195417
6	0.25673758865248	0	20.238015725939	0	-21.531620395119	-19.364617894966	-3.4983733564517
7	0.28378378378378	78.19640538263	47.929318034033	9.6562032472747	1.1590961912943	-0.51540967517707	0.70771387591982
8	0.29778393351801	74.669524483644	41.690902750483	59.045173392537	-25.755159279864	-1.7402844486897	-23.93601566004
9	0.27818448023426	143.87089350904	0	50.607222024785	60.185637565438	-39.461655607705	-17.373429770659
10	0.32239657631954	25.832309669401	48.960628160183	0	-21.042664887796	24.636989330749	-17.519293364118
1	0.32027972027972	0	13.598863504951	0	-36.806372830326	-62.012430529198	-45.147681298451
2	0.24752475247525	0	95.969394353122	0	-15.586196797401	40.697432198178	-3.8825128135995
3	0.29352517985612	69.742054345232	91.267601292747	2.7519873848584	31.49421047033	25.757360927843	1.2283161074722
4	0.30645161290323	64.356295196583	99.434351352992	51.160505980143	14.474529824761	2.8666962566936	19.236172722956
5	0.31830985915493	32.927946586635	63.636135364322	2.2727042504	17.082207881424	29.376765326277	2.2290347612046
6	0.31364275668073	0	18.153350240775	0	-9.3674647015987	-2.0846654851638	-2.0547545562555
7	0.32810271041369	53.776355457	48.121323325112	5.6186773908773	-24.420049925629	0.1920052910795	-4.0375258563974
8	0.28179190751445	30.774632963525	44.383228851873	11.295892083268	-43.894891520118	2.6923261013896	-47.749281309269
9	0.26160337552743	153.05152611463	0	21.527590340254	9.1806326055852	-15.072808982378	-29.079631684531
10	0.30264993026499	6.8490230844391	71.186474152128	0	-18.983286584962	22.225845991945	-15.767364027706
1	0.32485875706215	0	0	0	-24.676383399106	-41.204183547844	-36.60649296315
2	0.26808510638298	4.7762808801119	118.52516479994	1.4882580759028	4.7762808801119	22.555770446816	1.4882580759028
3	0.28531855955679	78.08564712041	96.506133472943	2.7988573761824	8.3435927751782	5.238532180196	0.046869991324005
4	0.26308139534884	67.755732903465	109.0154657354	68.153221164012	3.3994377068824	9.5811143824062	16.992715183869
5	0.29944289693593	47.399991679512	88.317514774371	4.0005997158949	14.472045092877	24.681379410049	1.7278954654949
6	0.30472103004292	5.7137012196551	37.761312989052	0	5.7137012196551	19.607962748277	-0.67726639458207
7	0.27900552486188	31.315663160427	48.313925689313	1.8887931341403	-22.460692296573	0.19260236420078	-3.729884256737
8	0.28152492668622	5.593650028468	51.216542702669	0	-25.180982935057	6.8333138507967	-33.892735539586
